ImageName	GPS_SOD	CAM
CAM82-20220716143932_000-45.tif	52790.000000	82
CAM13-20220716143933_000-46.tif	52791.000000	13
CAM39-20220716143933_000-46.tif	52791.000000	39
CAM75-20220716143933_000-46.tif	52791.000000	75
CAM82-20220716143933_000-46.tif	52791.000000	82
CAM13-20220716143934_000-47.tif	52792.000000	13
CAM39-20220716143934_000-47.tif	52792.000000	39
CAM75-20220716143934_000-47.tif	52792.000000	75
CAM82-20220716143934_000-47.tif	52792.000000	82
CAM13-20220716143935_000-48.tif	52793.000000	13
CAM39-20220716143935_000-48.tif	52793.000000	39
CAM75-20220716143935_000-48.tif	52793.000000	75
CAM82-20220716143935_000-48.tif	52793.000000	82
CAM13-20220716143936_000-49.tif	52794.000000	13
CAM39-20220716143936_000-49.tif	52794.000000	39
CAM75-20220716143936_000-49.tif	52794.000000	75
CAM82-20220716143936_000-49.tif	52794.000000	82
CAM13-20220716143937_000-50.tif	52795.000000	13
CAM39-20220716143937_000-50.tif	52795.000000	39
CAM75-20220716143937_000-50.tif	52795.000000	75
CAM82-20220716143937_000-50.tif	52795.000000	82
CAM13-20220716143938_000-51.tif	52796.000000	13
CAM39-20220716143938_000-51.tif	52796.000000	39
CAM75-20220716143938_000-51.tif	52796.000000	75
CAM82-20220716143938_000-51.tif	52796.000000	82
CAM13-20220716143939_000-52.tif	52797.000000	13
CAM39-20220716143939_000-52.tif	52797.000000	39
CAM75-20220716143939_000-52.tif	52797.000000	75
CAM82-20220716143939_000-52.tif	52797.000000	82
CAM13-20220716143940_000-53.tif	52798.000000	13
CAM39-20220716143940_000-53.tif	52798.000000	39
CAM75-20220716143940_000-53.tif	52798.000000	75
CAM82-20220716143940_000-53.tif	52798.000000	82
CAM13-20220716143941_000-54.tif	52799.000000	13
CAM39-20220716143941_000-54.tif	52799.000000	39
CAM75-20220716143941_000-54.tif	52799.000000	75
CAM82-20220716143941_000-54.tif	52799.000000	82
CAM13-20220716143942_000-55.tif	52800.000000	13
CAM39-20220716143942_000-55.tif	52800.000000	39
CAM75-20220716143942_000-55.tif	52800.000000	75
CAM82-20220716143942_000-55.tif	52800.000000	82
CAM13-20220716143943_000-56.tif	52801.000000	13
CAM39-20220716143943_000-56.tif	52801.000000	39
CAM75-20220716143943_000-56.tif	52801.000000	75
CAM82-20220716143943_000-56.tif	52801.000000	82
CAM13-20220716143944_000-57.tif	52802.000000	13
CAM39-20220716143944_000-57.tif	52802.000000	39
CAM75-20220716143944_000-57.tif	52802.000000	75
CAM82-20220716143944_000-57.tif	52802.000000	82
CAM13-20220716143945_000-58.tif	52803.000000	13
CAM39-20220716143945_000-58.tif	52803.000000	39
CAM75-20220716143945_000-58.tif	52803.000000	75
CAM82-20220716143945_000-58.tif	52803.000000	82
CAM13-20220716143946_000-59.tif	52804.000000	13
CAM39-20220716143946_000-59.tif	52804.000000	39
CAM75-20220716143946_000-59.tif	52804.000000	75
CAM82-20220716143946_000-59.tif	52804.000000	82
CAM13-20220716143947_000-60.tif	52805.000000	13
CAM39-20220716143947_000-60.tif	52805.000000	39
CAM75-20220716143947_000-60.tif	52805.000000	75
CAM82-20220716143947_000-60.tif	52805.000000	82
CAM13-20220716143948_000-61.tif	52806.000000	13
CAM39-20220716143948_000-61.tif	52806.000000	39
CAM75-20220716143948_000-61.tif	52806.000000	75
CAM82-20220716143948_000-61.tif	52806.000000	82
CAM13-20220716143949_000-62.tif	52807.000000	13
CAM39-20220716143949_000-62.tif	52807.000000	39
CAM75-20220716143949_000-62.tif	52807.000000	75
CAM82-20220716143949_000-62.tif	52807.000000	82
CAM13-20220716143950_000-63.tif	52808.000000	13
CAM39-20220716143950_000-63.tif	52808.000000	39
CAM75-20220716143950_000-63.tif	52808.000000	75
CAM82-20220716143950_000-63.tif	52808.000000	82
CAM13-20220716143951_000-64.tif	52809.000000	13
CAM39-20220716143951_000-64.tif	52809.000000	39
CAM75-20220716143951_000-64.tif	52809.000000	75
CAM82-20220716143951_000-64.tif	52809.000000	82
CAM13-20220716143952_000-65.tif	52810.000000	13
CAM39-20220716143952_000-65.tif	52810.000000	39
CAM75-20220716143952_000-65.tif	52810.000000	75
CAM82-20220716143952_000-65.tif	52810.000000	82
CAM13-20220716143953_000-66.tif	52811.000000	13
CAM39-20220716143953_000-66.tif	52811.000000	39
CAM75-20220716143953_000-66.tif	52811.000000	75
CAM82-20220716143953_000-66.tif	52811.000000	82
CAM13-20220716143954_000-67.tif	52812.000000	13
CAM39-20220716143954_000-67.tif	52812.000000	39
CAM75-20220716143954_000-67.tif	52812.000000	75
CAM82-20220716143954_000-67.tif	52812.000000	82
CAM13-20220716143955_000-68.tif	52813.000000	13
CAM39-20220716143955_000-68.tif	52813.000000	39
CAM75-20220716143955_000-68.tif	52813.000000	75
CAM82-20220716143955_000-68.tif	52813.000000	82
CAM13-20220716143956_000-69.tif	52814.000000	13
CAM39-20220716143956_000-69.tif	52814.000000	39
CAM75-20220716143956_000-69.tif	52814.000000	75
CAM82-20220716143956_000-69.tif	52814.000000	82
CAM13-20220716143957_000-70.tif	52815.000000	13
CAM39-20220716143957_000-70.tif	52815.000000	39
CAM75-20220716143957_000-70.tif	52815.000000	75
CAM82-20220716143957_000-70.tif	52815.000000	82
CAM13-20220716143958_000-71.tif	52816.000000	13
CAM39-20220716143958_000-71.tif	52816.000000	39
CAM75-20220716143958_000-71.tif	52816.000000	75
CAM82-20220716143958_000-71.tif	52816.000000	82
CAM13-20220716143959_000-72.tif	52817.000000	13
CAM39-20220716143959_000-72.tif	52817.000000	39
CAM75-20220716143959_000-72.tif	52817.000000	75
CAM82-20220716143959_000-72.tif	52817.000000	82
CAM13-20220716144000_000-73.tif	52818.000000	13
CAM39-20220716144000_000-73.tif	52818.000000	39
CAM75-20220716144000_000-73.tif	52818.000000	75
CAM82-20220716144000_000-73.tif	52818.000000	82
CAM13-20220716144001_000-74.tif	52819.000000	13
CAM39-20220716144001_000-74.tif	52819.000000	39
CAM75-20220716144001_000-74.tif	52819.000000	75
CAM82-20220716144001_000-74.tif	52819.000000	82
CAM13-20220716144002_000-75.tif	52820.000000	13
CAM39-20220716144002_000-75.tif	52820.000000	39
CAM75-20220716144002_000-75.tif	52820.000000	75
CAM82-20220716144002_000-75.tif	52820.000000	82
CAM13-20220716144003_000-76.tif	52821.000000	13
CAM39-20220716144003_000-76.tif	52821.000000	39
CAM75-20220716144003_000-76.tif	52821.000000	75
CAM82-20220716144003_000-76.tif	52821.000000	82
CAM13-20220716144004_000-77.tif	52822.000000	13
CAM39-20220716144004_000-77.tif	52822.000000	39
CAM75-20220716144004_000-77.tif	52822.000000	75
CAM82-20220716144004_000-77.tif	52822.000000	82
CAM13-20220716144005_000-78.tif	52823.000000	13
CAM39-20220716144005_000-78.tif	52823.000000	39
CAM75-20220716144005_000-78.tif	52823.000000	75
CAM82-20220716144005_000-78.tif	52823.000000	82
CAM13-20220716144006_000-79.tif	52824.000000	13
CAM39-20220716144006_000-79.tif	52824.000000	39
CAM75-20220716144006_000-79.tif	52824.000000	75
CAM82-20220716144006_000-79.tif	52824.000000	82
CAM13-20220716144007_000-80.tif	52825.000000	13
CAM39-20220716144007_000-80.tif	52825.000000	39
CAM75-20220716144007_000-80.tif	52825.000000	75
CAM82-20220716144007_000-80.tif	52825.000000	82
CAM13-20220716144008_000-81.tif	52826.000000	13
CAM39-20220716144008_000-81.tif	52826.000000	39
CAM75-20220716144008_000-81.tif	52826.000000	75
CAM82-20220716144008_000-81.tif	52826.000000	82
CAM13-20220716144009_000-82.tif	52827.000000	13
CAM39-20220716144009_000-82.tif	52827.000000	39
CAM75-20220716144009_000-82.tif	52827.000000	75
CAM82-20220716144009_000-82.tif	52827.000000	82
CAM13-20220716144010_000-83.tif	52828.000000	13
CAM39-20220716144010_000-83.tif	52828.000000	39
CAM75-20220716144010_000-83.tif	52828.000000	75
CAM82-20220716144010_000-83.tif	52828.000000	82
CAM13-20220716144011_000-84.tif	52829.000000	13
CAM39-20220716144011_000-84.tif	52829.000000	39
CAM75-20220716144011_000-84.tif	52829.000000	75
CAM82-20220716144011_000-84.tif	52829.000000	82
CAM13-20220716144012_000-85.tif	52830.000000	13
CAM39-20220716144012_000-85.tif	52830.000000	39
CAM75-20220716144012_000-85.tif	52830.000000	75
CAM82-20220716144012_000-85.tif	52830.000000	82
CAM13-20220716144013_000-86.tif	52831.000000	13
CAM39-20220716144013_000-86.tif	52831.000000	39
CAM75-20220716144013_000-86.tif	52831.000000	75
CAM82-20220716144013_000-86.tif	52831.000000	82
CAM13-20220716144014_000-87.tif	52832.000000	13
CAM39-20220716144014_000-87.tif	52832.000000	39
CAM75-20220716144014_000-87.tif	52832.000000	75
CAM82-20220716144014_000-87.tif	52832.000000	82
CAM13-20220716144015_000-88.tif	52833.000000	13
CAM39-20220716144015_000-88.tif	52833.000000	39
CAM75-20220716144015_000-88.tif	52833.000000	75
CAM82-20220716144015_000-88.tif	52833.000000	82
CAM13-20220716144016_000-89.tif	52834.000000	13
CAM39-20220716144016_000-89.tif	52834.000000	39
CAM75-20220716144016_000-89.tif	52834.000000	75
CAM82-20220716144016_000-89.tif	52834.000000	82
CAM13-20220716144017_000-90.tif	52835.000000	13
CAM39-20220716144017_000-90.tif	52835.000000	39
CAM75-20220716144017_000-90.tif	52835.000000	75
CAM82-20220716144017_000-90.tif	52835.000000	82
CAM13-20220716144018_000-91.tif	52836.000000	13
CAM39-20220716144018_000-91.tif	52836.000000	39
CAM75-20220716144018_000-91.tif	52836.000000	75
CAM82-20220716144018_000-91.tif	52836.000000	82
CAM13-20220716144019_000-92.tif	52837.000000	13
CAM39-20220716144019_000-92.tif	52837.000000	39
CAM75-20220716144019_000-92.tif	52837.000000	75
CAM82-20220716144019_000-92.tif	52837.000000	82
CAM13-20220716144020_000-93.tif	52838.000000	13
CAM39-20220716144020_000-93.tif	52838.000000	39
CAM75-20220716144020_000-93.tif	52838.000000	75
CAM82-20220716144020_000-93.tif	52838.000000	82
CAM13-20220716144021_000-94.tif	52839.000000	13
CAM39-20220716144021_000-94.tif	52839.000000	39
CAM75-20220716144021_000-94.tif	52839.000000	75
CAM82-20220716144021_000-94.tif	52839.000000	82
CAM13-20220716144022_000-95.tif	52840.000000	13
CAM39-20220716144022_000-95.tif	52840.000000	39
CAM75-20220716144022_000-95.tif	52840.000000	75
CAM82-20220716144022_000-95.tif	52840.000000	82
CAM13-20220716144023_000-96.tif	52841.000000	13
CAM39-20220716144023_000-96.tif	52841.000000	39
CAM75-20220716144023_000-96.tif	52841.000000	75
CAM82-20220716144023_000-96.tif	52841.000000	82
CAM13-20220716144024_000-97.tif	52842.000000	13
CAM39-20220716144024_000-97.tif	52842.000000	39
CAM75-20220716144024_000-97.tif	52842.000000	75
CAM82-20220716144024_000-97.tif	52842.000000	82
CAM13-20220716144025_000-98.tif	52843.000000	13
CAM39-20220716144025_000-98.tif	52843.000000	39
CAM75-20220716144025_000-98.tif	52843.000000	75
CAM82-20220716144025_000-98.tif	52843.000000	82
CAM13-20220716144026_000-99.tif	52844.000000	13
CAM39-20220716144026_000-99.tif	52844.000000	39
CAM75-20220716144026_000-99.tif	52844.000000	75
CAM82-20220716144026_000-99.tif	52844.000000	82
CAM13-20220716144027_000-100.tif	52845.000000	13
CAM39-20220716144027_000-100.tif	52845.000000	39
CAM75-20220716144027_000-100.tif	52845.000000	75
CAM82-20220716144027_000-100.tif	52845.000000	82
CAM13-20220716144028_000-101.tif	52846.000000	13
CAM39-20220716144028_000-101.tif	52846.000000	39
CAM75-20220716144028_000-101.tif	52846.000000	75
CAM82-20220716144028_000-101.tif	52846.000000	82
CAM13-20220716144029_000-102.tif	52847.000000	13
CAM39-20220716144029_000-102.tif	52847.000000	39
CAM75-20220716144029_000-102.tif	52847.000000	75
CAM82-20220716144029_000-102.tif	52847.000000	82
CAM13-20220716144030_000-103.tif	52848.000000	13
CAM39-20220716144030_000-103.tif	52848.000000	39
CAM75-20220716144030_000-103.tif	52848.000000	75
CAM82-20220716144030_000-103.tif	52848.000000	82
CAM13-20220716144031_000-104.tif	52849.000000	13
CAM39-20220716144031_000-104.tif	52849.000000	39
CAM75-20220716144031_000-104.tif	52849.000000	75
CAM82-20220716144031_000-104.tif	52849.000000	82
CAM13-20220716144032_000-105.tif	52850.000000	13
CAM39-20220716144032_000-105.tif	52850.000000	39
CAM75-20220716144032_000-105.tif	52850.000000	75
CAM82-20220716144032_000-105.tif	52850.000000	82
CAM13-20220716144033_000-106.tif	52851.000000	13
CAM39-20220716144033_000-106.tif	52851.000000	39
CAM75-20220716144033_000-106.tif	52851.000000	75
CAM82-20220716144033_000-106.tif	52851.000000	82
CAM13-20220716144034_000-107.tif	52852.000000	13
CAM39-20220716144034_000-107.tif	52852.000000	39
CAM75-20220716144034_000-107.tif	52852.000000	75
CAM82-20220716144034_000-107.tif	52852.000000	82
CAM13-20220716144035_000-108.tif	52853.000000	13
CAM39-20220716144035_000-108.tif	52853.000000	39
CAM75-20220716144035_000-108.tif	52853.000000	75
CAM82-20220716144035_000-108.tif	52853.000000	82
CAM13-20220716144036_000-109.tif	52854.000000	13
CAM39-20220716144036_000-109.tif	52854.000000	39
CAM75-20220716144036_000-109.tif	52854.000000	75
CAM82-20220716144036_000-109.tif	52854.000000	82
CAM13-20220716144037_000-110.tif	52855.000000	13
CAM39-20220716144037_000-110.tif	52855.000000	39
CAM75-20220716144037_000-110.tif	52855.000000	75
CAM82-20220716144037_000-110.tif	52855.000000	82
CAM13-20220716144038_000-111.tif	52856.000000	13
CAM39-20220716144038_000-111.tif	52856.000000	39
CAM75-20220716144038_000-111.tif	52856.000000	75
CAM82-20220716144038_000-111.tif	52856.000000	82
CAM13-20220716144039_000-112.tif	52857.000000	13
CAM39-20220716144039_000-112.tif	52857.000000	39
CAM75-20220716144039_000-112.tif	52857.000000	75
CAM82-20220716144039_000-112.tif	52857.000000	82
CAM13-20220716144040_000-113.tif	52858.000000	13
CAM39-20220716144040_000-113.tif	52858.000000	39
CAM75-20220716144040_000-113.tif	52858.000000	75
CAM82-20220716144040_000-113.tif	52858.000000	82
CAM13-20220716144041_000-114.tif	52859.000000	13
CAM39-20220716144041_000-114.tif	52859.000000	39
CAM75-20220716144041_000-114.tif	52859.000000	75
CAM82-20220716144041_000-114.tif	52859.000000	82
CAM13-20220716144042_000-115.tif	52860.000000	13
CAM39-20220716144042_000-115.tif	52860.000000	39
CAM75-20220716144042_000-115.tif	52860.000000	75
CAM82-20220716144042_000-115.tif	52860.000000	82
CAM13-20220716144043_000-116.tif	52861.000000	13
CAM39-20220716144043_000-116.tif	52861.000000	39
CAM75-20220716144043_000-116.tif	52861.000000	75
CAM82-20220716144043_000-116.tif	52861.000000	82
CAM13-20220716144044_000-117.tif	52862.000000	13
CAM39-20220716144044_000-117.tif	52862.000000	39
CAM75-20220716144044_000-117.tif	52862.000000	75
CAM82-20220716144044_000-117.tif	52862.000000	82
CAM13-20220716144045_000-118.tif	52863.000000	13
CAM39-20220716144045_000-118.tif	52863.000000	39
CAM75-20220716144045_000-118.tif	52863.000000	75
CAM82-20220716144045_000-118.tif	52863.000000	82
CAM13-20220716144046_000-119.tif	52864.000000	13
CAM39-20220716144046_000-119.tif	52864.000000	39
CAM75-20220716144046_000-119.tif	52864.000000	75
CAM82-20220716144046_000-119.tif	52864.000000	82
CAM13-20220716144047_000-120.tif	52865.000000	13
CAM39-20220716144047_000-120.tif	52865.000000	39
CAM75-20220716144047_000-120.tif	52865.000000	75
CAM82-20220716144047_000-120.tif	52865.000000	82
CAM13-20220716144048_000-121.tif	52866.000000	13
CAM39-20220716144048_000-121.tif	52866.000000	39
CAM75-20220716144048_000-121.tif	52866.000000	75
CAM82-20220716144048_000-121.tif	52866.000000	82
CAM13-20220716144049_000-122.tif	52867.000000	13
CAM39-20220716144049_000-122.tif	52867.000000	39
CAM75-20220716144049_000-122.tif	52867.000000	75
CAM82-20220716144049_000-122.tif	52867.000000	82
CAM13-20220716144050_000-123.tif	52868.000000	13
CAM39-20220716144050_000-123.tif	52868.000000	39
CAM75-20220716144050_000-123.tif	52868.000000	75
CAM82-20220716144050_000-123.tif	52868.000000	82
CAM13-20220716144051_000-124.tif	52869.000000	13
CAM39-20220716144051_000-124.tif	52869.000000	39
CAM75-20220716144051_000-124.tif	52869.000000	75
CAM82-20220716144051_000-124.tif	52869.000000	82
CAM13-20220716144052_000-125.tif	52870.000000	13
CAM39-20220716144052_000-125.tif	52870.000000	39
CAM75-20220716144052_000-125.tif	52870.000000	75
CAM82-20220716144052_000-125.tif	52870.000000	82
CAM13-20220716144053_000-126.tif	52871.000000	13
CAM39-20220716144053_000-126.tif	52871.000000	39
CAM75-20220716144053_000-126.tif	52871.000000	75
CAM82-20220716144053_000-126.tif	52871.000000	82
CAM13-20220716144054_000-127.tif	52872.000000	13
CAM39-20220716144054_000-127.tif	52872.000000	39
CAM75-20220716144054_000-127.tif	52872.000000	75
CAM82-20220716144054_000-127.tif	52872.000000	82
CAM13-20220716144055_000-128.tif	52873.000000	13
CAM39-20220716144055_000-128.tif	52873.000000	39
CAM75-20220716144055_000-128.tif	52873.000000	75
CAM82-20220716144055_000-128.tif	52873.000000	82
CAM13-20220716144056_000-129.tif	52874.000000	13
CAM39-20220716144056_000-129.tif	52874.000000	39
CAM75-20220716144056_000-129.tif	52874.000000	75
CAM82-20220716144056_000-129.tif	52874.000000	82
CAM13-20220716144057_000-130.tif	52875.000000	13
CAM39-20220716144057_000-130.tif	52875.000000	39
CAM75-20220716144057_000-130.tif	52875.000000	75
CAM82-20220716144057_000-130.tif	52875.000000	82
CAM13-20220716144058_000-131.tif	52876.000000	13
CAM39-20220716144058_000-131.tif	52876.000000	39
CAM75-20220716144058_000-131.tif	52876.000000	75
CAM82-20220716144058_000-131.tif	52876.000000	82
CAM13-20220716144059_000-132.tif	52877.000000	13
CAM39-20220716144059_000-132.tif	52877.000000	39
CAM75-20220716144059_000-132.tif	52877.000000	75
CAM82-20220716144059_000-132.tif	52877.000000	82
CAM13-20220716144100_000-133.tif	52878.000000	13
CAM39-20220716144100_000-133.tif	52878.000000	39
CAM75-20220716144100_000-133.tif	52878.000000	75
CAM82-20220716144100_000-133.tif	52878.000000	82
CAM13-20220716144101_000-134.tif	52879.000000	13
CAM39-20220716144101_000-134.tif	52879.000000	39
CAM75-20220716144101_000-134.tif	52879.000000	75
CAM82-20220716144101_000-134.tif	52879.000000	82
CAM13-20220716144102_000-135.tif	52880.000000	13
CAM39-20220716144102_000-135.tif	52880.000000	39
CAM75-20220716144102_000-135.tif	52880.000000	75
CAM82-20220716144102_000-135.tif	52880.000000	82
CAM13-20220716144103_000-136.tif	52881.000000	13
CAM39-20220716144103_000-136.tif	52881.000000	39
CAM75-20220716144103_000-136.tif	52881.000000	75
CAM82-20220716144103_000-136.tif	52881.000000	82
CAM13-20220716144104_000-137.tif	52882.000000	13
CAM39-20220716144104_000-137.tif	52882.000000	39
CAM75-20220716144104_000-137.tif	52882.000000	75
CAM82-20220716144104_000-137.tif	52882.000000	82
CAM13-20220716144105_000-138.tif	52883.000000	13
CAM39-20220716144105_000-138.tif	52883.000000	39
CAM75-20220716144105_000-138.tif	52883.000000	75
CAM82-20220716144105_000-138.tif	52883.000000	82
CAM13-20220716144106_000-139.tif	52884.000000	13
CAM39-20220716144106_000-139.tif	52884.000000	39
CAM75-20220716144106_000-139.tif	52884.000000	75
CAM82-20220716144106_000-139.tif	52884.000000	82
CAM13-20220716144107_000-140.tif	52885.000000	13
CAM39-20220716144107_000-140.tif	52885.000000	39
CAM75-20220716144107_000-140.tif	52885.000000	75
CAM82-20220716144107_000-140.tif	52885.000000	82
CAM13-20220716144108_000-141.tif	52886.000000	13
CAM39-20220716144108_000-141.tif	52886.000000	39
CAM75-20220716144108_000-141.tif	52886.000000	75
CAM82-20220716144108_000-141.tif	52886.000000	82
CAM13-20220716144109_000-142.tif	52887.000000	13
CAM39-20220716144109_000-142.tif	52887.000000	39
CAM75-20220716144109_000-142.tif	52887.000000	75
CAM82-20220716144109_000-142.tif	52887.000000	82
CAM13-20220716144110_000-143.tif	52888.000000	13
CAM39-20220716144110_000-143.tif	52888.000000	39
CAM75-20220716144110_000-143.tif	52888.000000	75
CAM82-20220716144110_000-143.tif	52888.000000	82
CAM13-20220716144111_000-144.tif	52889.000000	13
CAM39-20220716144111_000-144.tif	52889.000000	39
CAM75-20220716144111_000-144.tif	52889.000000	75
CAM82-20220716144111_000-144.tif	52889.000000	82
CAM13-20220716144112_000-145.tif	52890.000000	13
CAM39-20220716144112_000-145.tif	52890.000000	39
CAM75-20220716144112_000-145.tif	52890.000000	75
CAM82-20220716144112_000-145.tif	52890.000000	82
CAM13-20220716144113_000-146.tif	52891.000000	13
CAM39-20220716144113_000-146.tif	52891.000000	39
CAM75-20220716144113_000-146.tif	52891.000000	75
CAM82-20220716144113_000-146.tif	52891.000000	82
CAM13-20220716144114_000-147.tif	52892.000000	13
CAM39-20220716144114_000-147.tif	52892.000000	39
CAM75-20220716144114_000-147.tif	52892.000000	75
CAM82-20220716144114_000-147.tif	52892.000000	82
CAM13-20220716144115_000-148.tif	52893.000000	13
CAM39-20220716144115_000-148.tif	52893.000000	39
CAM75-20220716144115_000-148.tif	52893.000000	75
CAM82-20220716144115_000-148.tif	52893.000000	82
CAM13-20220716144116_000-149.tif	52894.000000	13
CAM39-20220716144116_000-149.tif	52894.000000	39
CAM75-20220716144116_000-149.tif	52894.000000	75
CAM82-20220716144116_000-149.tif	52894.000000	82
CAM13-20220716144117_000-150.tif	52895.000000	13
CAM39-20220716144117_000-150.tif	52895.000000	39
CAM75-20220716144117_000-150.tif	52895.000000	75
CAM82-20220716144117_000-150.tif	52895.000000	82
CAM13-20220716144118_000-151.tif	52896.000000	13
CAM39-20220716144118_000-151.tif	52896.000000	39
CAM75-20220716144118_000-151.tif	52896.000000	75
CAM82-20220716144118_000-151.tif	52896.000000	82
CAM13-20220716144119_000-152.tif	52897.000000	13
CAM39-20220716144119_000-152.tif	52897.000000	39
CAM75-20220716144119_000-152.tif	52897.000000	75
CAM82-20220716144119_000-152.tif	52897.000000	82
CAM13-20220716144120_000-153.tif	52898.000000	13
CAM39-20220716144120_000-153.tif	52898.000000	39
CAM75-20220716144120_000-153.tif	52898.000000	75
CAM82-20220716144120_000-153.tif	52898.000000	82
CAM13-20220716144121_000-154.tif	52899.000000	13
CAM39-20220716144121_000-154.tif	52899.000000	39
CAM75-20220716144121_000-154.tif	52899.000000	75
CAM82-20220716144121_000-154.tif	52899.000000	82
CAM13-20220716144122_000-155.tif	52900.000000	13
CAM39-20220716144122_000-155.tif	52900.000000	39
CAM75-20220716144122_000-155.tif	52900.000000	75
CAM82-20220716144122_000-155.tif	52900.000000	82
CAM13-20220716144123_000-156.tif	52901.000000	13
CAM39-20220716144123_000-156.tif	52901.000000	39
CAM75-20220716144123_000-156.tif	52901.000000	75
CAM82-20220716144123_000-156.tif	52901.000000	82
CAM13-20220716144124_000-157.tif	52902.000000	13
CAM39-20220716144124_000-157.tif	52902.000000	39
CAM75-20220716144124_000-157.tif	52902.000000	75
CAM82-20220716144124_000-157.tif	52902.000000	82
CAM13-20220716144125_000-158.tif	52903.000000	13
CAM39-20220716144125_000-158.tif	52903.000000	39
CAM75-20220716144125_000-158.tif	52903.000000	75
CAM82-20220716144125_000-158.tif	52903.000000	82
CAM13-20220716144126_000-159.tif	52904.000000	13
CAM39-20220716144126_000-159.tif	52904.000000	39
CAM75-20220716144126_000-159.tif	52904.000000	75
CAM82-20220716144126_000-159.tif	52904.000000	82
CAM13-20220716144127_000-160.tif	52905.000000	13
CAM39-20220716144127_000-160.tif	52905.000000	39
CAM75-20220716144127_000-160.tif	52905.000000	75
CAM82-20220716144127_000-160.tif	52905.000000	82
CAM13-20220716144128_000-161.tif	52906.000000	13
CAM39-20220716144128_000-161.tif	52906.000000	39
CAM75-20220716144128_000-161.tif	52906.000000	75
CAM82-20220716144128_000-161.tif	52906.000000	82
CAM13-20220716144129_000-162.tif	52907.000000	13
CAM39-20220716144129_000-162.tif	52907.000000	39
CAM75-20220716144129_000-162.tif	52907.000000	75
CAM82-20220716144129_000-162.tif	52907.000000	82
CAM13-20220716144130_000-163.tif	52908.000000	13
CAM39-20220716144130_000-163.tif	52908.000000	39
CAM75-20220716144130_000-163.tif	52908.000000	75
CAM82-20220716144130_000-163.tif	52908.000000	82
CAM13-20220716144131_000-164.tif	52909.000000	13
CAM39-20220716144131_000-164.tif	52909.000000	39
CAM75-20220716144131_000-164.tif	52909.000000	75
CAM82-20220716144131_000-164.tif	52909.000000	82
CAM13-20220716144132_000-165.tif	52910.000000	13
CAM39-20220716144132_000-165.tif	52910.000000	39
CAM75-20220716144132_000-165.tif	52910.000000	75
CAM82-20220716144132_000-165.tif	52910.000000	82
CAM13-20220716144133_000-166.tif	52911.000000	13
CAM39-20220716144133_000-166.tif	52911.000000	39
CAM75-20220716144133_000-166.tif	52911.000000	75
CAM82-20220716144133_000-166.tif	52911.000000	82
CAM13-20220716144134_000-167.tif	52912.000000	13
CAM39-20220716144134_000-167.tif	52912.000000	39
CAM75-20220716144134_000-167.tif	52912.000000	75
CAM82-20220716144134_000-167.tif	52912.000000	82
CAM13-20220716144135_000-168.tif	52913.000000	13
CAM39-20220716144135_000-168.tif	52913.000000	39
CAM75-20220716144135_000-168.tif	52913.000000	75
CAM82-20220716144135_000-168.tif	52913.000000	82
CAM13-20220716144136_000-169.tif	52914.000000	13
CAM39-20220716144136_000-169.tif	52914.000000	39
CAM75-20220716144136_000-169.tif	52914.000000	75
CAM82-20220716144136_000-169.tif	52914.000000	82
CAM13-20220716144137_000-170.tif	52915.000000	13
CAM39-20220716144137_000-170.tif	52915.000000	39
CAM75-20220716144137_000-170.tif	52915.000000	75
CAM82-20220716144137_000-170.tif	52915.000000	82
CAM13-20220716144138_000-171.tif	52916.000000	13
CAM39-20220716144138_000-171.tif	52916.000000	39
CAM75-20220716144138_000-171.tif	52916.000000	75
CAM82-20220716144138_000-171.tif	52916.000000	82
CAM13-20220716144139_000-172.tif	52917.000000	13
CAM39-20220716144139_000-172.tif	52917.000000	39
CAM75-20220716144139_000-172.tif	52917.000000	75
CAM82-20220716144139_000-172.tif	52917.000000	82
CAM13-20220716144140_000-173.tif	52918.000000	13
CAM39-20220716144140_000-173.tif	52918.000000	39
CAM75-20220716144140_000-173.tif	52918.000000	75
CAM82-20220716144140_000-173.tif	52918.000000	82
CAM13-20220716144141_000-174.tif	52919.000000	13
CAM39-20220716144141_000-174.tif	52919.000000	39
CAM75-20220716144141_000-174.tif	52919.000000	75
CAM82-20220716144141_000-174.tif	52919.000000	82
CAM13-20220716144142_000-175.tif	52920.000000	13
CAM39-20220716144142_000-175.tif	52920.000000	39
CAM75-20220716144142_000-175.tif	52920.000000	75
CAM82-20220716144142_000-175.tif	52920.000000	82
CAM13-20220716144143_000-176.tif	52921.000000	13
CAM39-20220716144143_000-176.tif	52921.000000	39
CAM75-20220716144143_000-176.tif	52921.000000	75
CAM82-20220716144143_000-176.tif	52921.000000	82
CAM13-20220716144144_000-177.tif	52922.000000	13
CAM39-20220716144144_000-177.tif	52922.000000	39
CAM75-20220716144144_000-177.tif	52922.000000	75
CAM82-20220716144144_000-177.tif	52922.000000	82
CAM13-20220716144145_000-178.tif	52923.000000	13
CAM39-20220716144145_000-178.tif	52923.000000	39
CAM75-20220716144145_000-178.tif	52923.000000	75
CAM82-20220716144145_000-178.tif	52923.000000	82
CAM13-20220716144146_000-179.tif	52924.000000	13
CAM39-20220716144146_000-179.tif	52924.000000	39
CAM75-20220716144146_000-179.tif	52924.000000	75
CAM82-20220716144146_000-179.tif	52924.000000	82
